"smca","red","nombre_estacion","clave_estacion","nombre_contaminante","clave_contaminante","fecha","hora","valor","unidades","longitud","latitud"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-24","22","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-24","23","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","0","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","2","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","4","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","5","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","6","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","7","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","8","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","9","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","10","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","11","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","12","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","13","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","14","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","15","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","16","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","17","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","18","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","19","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","20","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","21","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","22","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-25","23","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","0","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","1","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","2","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","3","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","4","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","5","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","6","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","7","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","10","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","12","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","13","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","14","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","15","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","16","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","17","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","18","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","19","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-26","21","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-27","0","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-27","3","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-27","4","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-27","5","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-27","17","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-27","19","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-27","20","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-27","22","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-27","23","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-30","12","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-30","13","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-30","14","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-30","15","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-30","17","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-30","18","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-30","19","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-30","20","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-30","21","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-30","22","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-30","23","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","0","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","1","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","2","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","3","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","4","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","5","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","6","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","7","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","8","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","9","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","10","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","11","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","12","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","13","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","14","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","15","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","16","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","17","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","18","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","19","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","20","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","21","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","22","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-05-31","23","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","0","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","7","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","10","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","11","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","12","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","13","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","14","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","15","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","16","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","17","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","18","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","19","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","20","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","21","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","22","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-01","23","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","0","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","1","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","2","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","3","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","4","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","5","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","6","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","7","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","8","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","9","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","10","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","11","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","12","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","13","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","14","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","15","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","16","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","17","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","18","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","19","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","20","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","21","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","22","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-02","23","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","0","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","1","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","2","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","3","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","4","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","5","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","6","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","7","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","8","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","9","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","10","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","11","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","12","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","13","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","14","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","15","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","16","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","17","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","18","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","19","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","20","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","21","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","22","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-03","23","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","0","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","1","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","2","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","3","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","4","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","5","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","6","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","7","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","8","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","9","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","10","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","11","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","12","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","13","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","14","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","15","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","16","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","17","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","18","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","19","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","20","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","21","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","22","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-04","23","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-05","1","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-05","7","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-05","15","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-05","16","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-05","17","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-05","18","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-05","19","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-05","20","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-05","23","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-06","0","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-06","1","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-06","5","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-06","15","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-06","16","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-06","18","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-06","19","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-06","20","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-06","21","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-06","22","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-06","23","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","0","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","1","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","2","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","5","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","6","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","11","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","12","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","13","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","14","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","15","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","16","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","17","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","18","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","19","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","20","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","21","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","22","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-07","23","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-08","0","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-08","1","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-08","2","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-08","3","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-08","4","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-08","5","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-08","6","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-08","7","0","ppm","20.97327222","-89.62481111"
"Yucatan","Merida","SDS01","CEN","Dioxido de azufre","SO2","2022-06-08","8","0","ppm","20.97327222","-89.62481111"
